Marketing_Campaign_Indicator,Website_Engagement_Indicator,Engagement Score,Lead Source Category,Lead Source Channel,Referring_Bank_Region,has_website,has_instagram,has_twitter,has_facebook,insta_ratio,twt_presence,twt_ratio,has_sum,LF-Industry_Business To Business,LF-Industry_Construction,LF-Industry_Groceries,LF-Industry_Health Care & Pharmacies,LF-Industry_Lodging,LF-Industry_Non-Profit / Government,LF-Industry_Other,LF-Industry_Personal Services,LF-Industry_Professional Services,LF-Industry_Restaurants & Quick Serve Restaurants,LF-Industry_Retail,LF-Industry_Retail - Apparel,LF-Industry_Transportation,LF-Industry_Unknown,Converted,Lead_Quality_Score
0,0,0.0,2,2,26,0,1,0,1,0.708333,0,0.432432432,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0.22
0,0,0.0,0,2,35,1,0,0,1,0.457143,0,0.461538462,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,2,2,24,1,1,0,1,0.595745,0,0.0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.02
0,0,0.0,2,2,25,1,0,0,1,0.508475,0,0.392857143,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,0.67
0,0,0.0,2,2,25,1,0,0,1,0.518519,0,0.0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,2,2,34,0,1,0,1,0.615385,0,0.434782609,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,2,2,35,0,0,0,1,0.0,0,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,2,2,35,1,0,1,1,0.375,1,0.594594595,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.01
0,0,0.0,7,1,35,1,0,0,1,0.526316,0,0.0,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,0.67
0,0,0.0,2,2,1,0,1,0,1,0.7,2,0.0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.05271793515844283
1,0,0.0,0,2,35,1,1,0,1,0.606061,0,0.25,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0.16
0,0,0.0,7,1,35,1,0,0,1,0.529412,0,0.266666667,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.45
0,0,0.0,5,1,35,1,0,0,1,0.0,0,0.342857143,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,0.89
0,0,0.0,7,1,35,1,1,0,1,0.594595,0,0.0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0.53
0,0,0.0,2,2,1,1,0,0,1,0.255319,0,0.44,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,2,2,26,0,0,0,1,0.0,0,0.363636364,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.03
1,0,0.0,4,0,35,1,0,0,1,0.388889,0,0.342857143,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,7,1,35,0,0,0,0,1.0,2,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,0.9740930926146356
0,0,0.0,2,2,35,1,0,0,1,0.32,0,0.292682927,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0.46
1,0,0.0,1,2,35,1,0,0,1,0.380952,0,0.432432432,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0.19
0,0,0.0,5,1,35,0,0,0,1,0.318182,0,0.0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0.86
1,0,10.0,4,0,35,1,1,0,1,0.846154,0,0.0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.01
0,0,0.0,2,2,2,1,0,0,0,1.0,2,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.13063060673043414
0,0,0.0,2,2,1,1,0,1,1,0.266667,1,0.523809524,3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,0.26
0,0,0.0,2,2,34,1,0,0,1,0.0,0,0.260869565,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,0,2,35,1,0,1,1,0.32,1,0.846153846,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
1,0,0.0,2,2,6,1,1,0,1,0.857143,0,0.363636364,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.04
1,0,0.0,1,2,25,1,0,0,1,0.47619,0,0.0,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.31
0,0,0.0,2,2,32,1,0,0,0,0.0,0,0.266666667,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.03
1,0,0.0,1,2,35,1,1,0,1,0.583333,0,0.0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.05
0,0,0.0,2,2,24,1,0,0,0,0.423077,0,0.44,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,1,2,35,1,1,0,1,0.846154,0,0.4,3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,0.99
0,0,0.0,0,2,35,0,1,1,1,0.818182,1,0.5,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,0,2,35,1,1,0,1,0.666667,0,0.0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
1,0,0.0,0,2,35,1,0,0,1,0.509091,0,0.423076923,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.11
0,0,0.0,0,2,35,1,1,0,1,0.88,0,0.486486486,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.01
0,0,0.0,3,2,35,1,0,0,1,0.5625,0,0.413793103,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0.96
0,0,0.0,0,2,35,1,0,1,1,0.444444,1,0.5625,3,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0.64
1,0,90.0,4,0,35,0,0,1,1,0.2,1,0.5625,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.89
1,0,10.0,4,0,35,1,0,0,1,0.439024,0,0.0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,0,2,35,1,0,0,1,0.4375,0,0.0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,7,1,35,0,1,1,1,0.896552,1,0.608695652,3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,0.75
0,0,0.0,2,2,25,0,0,0,1,0.0,0,0.0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.21533686003538935
0,0,0.0,2,2,25,1,0,0,1,0.5,0,0.0,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0.15
0,0,0.0,2,2,24,0,0,1,1,0.0,1,0.538461538,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0.11
0,0,0.0,2,2,24,1,1,1,1,0.588235,1,0.636363636,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.07
0,0,0.0,0,2,35,1,1,1,1,0.842105,1,0.615384615,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.03
0,0,0.0,2,2,25,0,0,0,0,1.0,2,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0036936090718913354
0,0,0.0,2,2,35,1,0,0,1,0.0,0,0.458333333,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0.42
0,0,0.0,2,2,24,1,1,1,1,0.590909,1,0.634146341,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.04
0,0,0.0,0,2,35,0,1,0,1,0.923077,0,0.37037037,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,2,2,34,1,0,1,1,0.368421,1,0.647058824,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.01
1,0,0.0,0,2,35,1,1,0,0,0.944444,0,0.0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,0,2,35,1,0,1,1,0.434783,1,0.909090909,3,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.14
0,0,0.0,2,2,24,1,1,0,0,0.636364,0,0.368421053,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0.54
0,0,0.0,2,2,25,1,1,1,0,0.592593,1,0.88,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.02
0,0,0.0,2,2,32,1,0,1,0,0.4,1,0.578947368,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0.61
0,0,0.0,7,1,35,1,0,0,1,0.363636,0,0.0,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0.94
0,0,0.0,0,2,35,0,0,0,1,0.484848,0,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,2,2,25,0,0,0,0,1.0,2,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0036936090718913354
1,0,120.0,4,0,35,1,0,1,0,0.518519,1,0.5,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.44
0,0,0.0,2,2,24,0,0,0,1,0.0,0,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.05709266530714444
0,0,0.0,2,2,2,1,1,0,1,0.869565,0,0.0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.024095238095238093
0,0,0.0,7,1,35,1,1,1,1,0.571429,1,0.571428571,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.9
0,0,0.0,2,2,1,1,1,0,1,0.644068,0,0.279069767,3,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.18
0,0,0.0,2,2,25,0,1,1,1,0.829268,1,0.611111111,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,0,2,35,1,1,1,1,0.6,1,0.555555556,4,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,0.09
0,0,0.0,5,1,35,1,0,1,1,0.538462,1,0.733333333,3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,0.78
1,0,0.0,4,0,35,1,0,0,1,0.40678,0,0.243902439,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.01
0,0,0.0,0,2,35,1,1,0,0,0.842105,0,0.411764706,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0.45
1,0,10.0,0,2,35,1,0,1,1,0.242424,1,0.6,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.03
0,0,0.0,0,2,35,1,1,1,1,0.829268,1,0.571428571,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
1,0,10.0,4,0,35,1,1,1,1,0.85,1,0.642857143,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,0,2,35,0,1,1,1,0.971429,1,0.733333333,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1,0.13
0,0,0.0,0,2,35,1,1,0,1,0.965517,0,0.315789474,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1,0.51
1,0,0.0,0,2,35,0,0,0,1,0.0,0,0.294117647,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.07
0,0,0.0,2,2,7,0,0,0,0,1.0,2,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0.18431858230336493
0,0,0.0,0,2,35,1,1,0,1,0.693878,0,0.227272727,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,0,2,35,1,1,1,1,0.727273,1,0.615384615,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,0,2,35,1,1,0,1,0.909091,0,0.4,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.005
0,0,0.0,7,1,35,1,0,0,1,0.416667,0,0.0,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0.4616666666666668
0,0,0.0,2,2,34,1,1,0,1,0.603774,0,0.0,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1,0.61
1,0,0.0,2,2,4,1,1,0,1,0.666667,0,0.279069767,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.11
0,0,0.0,2,2,2,1,0,1,1,0.48,1,0.740740741,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.02
0,0,0.0,2,2,24,0,0,0,1,0.0,0,0.4,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
1,0,0.0,4,0,35,1,0,0,1,0.5625,0,0.0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,2,2,24,1,0,1,1,0.478261,1,0.5,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0.27
1,0,0.0,2,2,10,0,0,1,1,0.48,1,0.916666667,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
1,0,0.0,4,0,35,0,0,1,1,0.380952,1,0.6,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,7,1,35,1,0,0,1,0.0,2,0.0,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0.97625
1,0,0.0,0,2,35,0,0,1,1,0.333333,1,0.733333333,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.02
0,0,0.0,2,2,1,0,0,1,1,0.409091,1,0.5,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.02
0,0,0.0,2,2,34,1,0,0,1,0.4375,0,0.444444444,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,2,2,35,1,0,1,1,0.0,1,0.588235294,3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,0.35
0,0,0.0,2,2,26,0,0,0,0,1.0,2,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.001002917241991221
0,0,0.0,0,2,35,1,1,1,1,0.818182,1,0.533333333,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.04
0,0,0.0,2,2,1,0,0,0,1,0.387097,0,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.01
0,0,0.0,2,2,2,0,0,1,1,0.526316,1,0.564102564,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,2,2,25,0,1,0,1,0.842105,0,0.357142857,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,2,2,25,0,0,0,0,1.0,2,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0.24195671841365
1,0,0.0,4,0,35,1,0,0,1,0.541667,0,0.0,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1,0.42333333333333334
0,0,0.0,2,2,24,1,1,1,1,0.592593,1,0.588235294,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.13
1,0,0.0,2,2,7,1,0,0,1,0.566667,0,0.4,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0.64
0,0,0.0,2,2,26,0,0,0,0,1.0,2,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.001002917241991221
0,0,0.0,2,2,24,1,1,1,1,0.790698,1,0.5,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0.81
1,0,0.0,0,2,35,1,0,0,1,0.346154,0,0.259259259,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.42
0,0,0.0,2,2,35,0,0,1,0,0.324324,1,0.592592593,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0.58
1,0,10.0,0,2,35,1,0,1,1,0.333333,1,0.5,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.04
0,0,0.0,7,1,35,1,1,0,1,0.956522,0,0.25,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.17
0,0,0.0,2,2,1,1,0,1,1,0.5,1,0.55,3,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.43
0,0,0.0,2,2,30,1,0,0,1,0.457143,2,0.0,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0.6685256410256412
0,0,0.0,0,2,35,1,1,0,1,0.9,0,0.0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,2,2,26,0,0,0,0,1.0,2,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.35282014206991674
0,0,0.0,2,2,34,0,0,0,0,1.0,2,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.02977755102602484
0,0,0.0,0,2,35,1,0,1,1,0.454545,1,0.75862069,3,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.08
0,0,0.0,7,1,35,1,0,0,1,0.382979,0,0.0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0.54
0,0,0.0,2,2,30,0,0,0,0,1.0,2,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0.7328450275214977
1,0,0.0,1,2,35,0,1,0,1,0.923077,0,0.0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,2,2,26,0,1,1,1,0.83871,1,0.814814815,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,0,2,35,1,1,0,1,0.933333,0,0.3,3,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.01
0,0,0.0,5,1,35,0,0,0,0,1.0,2,0.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1,1.0
0,0,0.0,0,2,35,1,1,0,1,0.75,0,0.25,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0.335
0,0,0.0,2,2,1,1,0,0,0,1.0,2,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,0,2,35,1,1,0,1,0.947368,0,0.428571429,3,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.0
0,0,0.0,1,2,35,1,1,0,1,0.867925,0,0.285714286,3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,0.64
0,0,0.0,2,2,26,1,0,1,1,0.30303,1,0.580645161,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0.37
0,0,0.0,2,2,34,1,0,1,1,0.444444,1,0.588235294,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
1,0,0.0,8,0,35,1,1,1,0,0.636364,1,0.909090909,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
1,0,0.0,0,2,35,1,0,0,0,1.0,2,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.07554620091623723
0,0,0.0,2,2,34,1,0,0,0,1.0,2,0.0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.5484730858139755
0,0,0.0,2,2,1,1,0,0,1,0.162162,0,0.0,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.028333333333333332
0,0,0.0,0,2,35,1,0,0,1,0.285714,2,0.0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,0,2,35,1,0,0,1,0.526316,2,0.0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,2,2,24,0,0,1,1,0.37037,1,0.88,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,0.03
0,0,0.0,2,2,26,1,1,0,1,0.733333,0,0.0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.12666666666666665
0,0,0.0,2,2,1,1,0,0,1,0.425532,0,0.153846154,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.07
1,0,0.0,0,2,35,0,0,0,1,0.387097,2,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.05
1,0,0.0,4,0,35,1,1,0,1,0.666667,0,0.451612903,3,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.25
1,0,0.0,1,2,25,1,0,0,1,0.412698,0,0.423076923,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.09
1,0,0.0,0,2,35,1,0,0,0,1.0,2,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.07554620091623723
0,0,0.0,2,2,32,0,0,0,0,0.0,0,0.423076923,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,0.295
1,0,0.0,0,2,35,0,0,0,0,1.0,2,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,0.28833702408702394
0,0,0.0,2,2,34,1,0,0,1,0.0,0,0.0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
1,0,10.0,8,0,35,1,0,1,0,0.0,1,0.611111111,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,2,2,26,1,1,0,1,0.742857,0,0.0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,0,2,35,1,1,0,1,0.72,0,0.0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,2,2,25,1,1,1,1,0.666667,1,0.5,4,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0.214
0,0,0.0,2,2,1,1,1,0,1,0.8,0,0.315789474,3,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.06
1,0,10.0,4,0,35,1,0,1,1,0.0,1,0.846153846,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0.22
0,0,0.0,2,2,26,0,0,0,0,1.0,2,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.35282014206991674
1,0,0.0,1,2,35,1,1,0,1,0.682927,2,0.0,3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,0.46
0,0,0.0,2,2,1,1,0,1,0,0.296296,1,0.6875,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0.35
0,0,0.0,1,2,35,1,1,0,1,0.615385,0,0.0,3,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,0.73
1,0,0.0,4,0,35,1,0,0,1,0.190476,0,0.461538462,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,1,2,35,1,0,1,1,0.5,1,0.777777778,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.01
0,0,0.0,2,2,26,1,1,1,1,0.631579,1,0.869565217,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
1,0,0.0,8,0,35,1,1,0,1,0.736842,0,0.0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,2,2,1,1,0,0,1,0.0,0,0.322580645,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.02
0,0,0.0,2,2,25,0,0,0,1,0.461538,0,0.0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.29
0,0,0.0,2,2,25,0,0,0,0,0.190476,0,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.1
0,0,0.0,2,2,26,1,0,0,0,1.0,2,0.0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,0.5737499999999999
0,0,0.0,0,2,35,1,0,0,1,0.555556,0,0.25,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0.28
0,0,0.0,2,2,26,1,1,1,1,0.638298,1,0.511627907,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.02
1,0,0.0,0,2,35,1,0,0,1,0.536585,2,0.0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,2,2,26,0,0,0,0,1.0,2,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.001002917241991221
1,0,0.0,8,0,35,1,0,0,1,0.482759,0,0.0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,2,2,25,1,0,0,1,0.533333,0,0.3125,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.59
1,0,110.0,8,0,35,1,0,0,1,0.0,0,0.375,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0.6
0,0,0.0,2,2,2,1,1,0,1,0.9,0,0.363636364,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.02
1,0,0.0,1,2,35,1,1,1,1,0.777778,1,0.869565217,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
1,0,0.0,2,2,34,1,1,0,1,0.923077,0,0.25,3,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0.16
1,0,90.0,8,0,35,1,1,0,1,0.933333,0,0.315789474,3,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.21
1,0,0.0,8,0,35,1,1,1,1,0.727273,1,0.625,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
1,0,0.0,1,2,18,1,1,0,1,0.787879,0,0.25,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
1,0,0.0,4,0,35,1,0,1,1,0.0,1,0.705882353,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
1,0,0.0,4,0,35,1,0,1,0,0.275862,1,0.5,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,2,2,26,1,0,0,0,0.133333,0,0.4,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
1,0,0.0,0,2,35,0,0,0,1,0.473684,0,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.03
0,0,0.0,2,2,25,1,0,1,1,0.27027,1,0.516129032,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,2,2,34,1,1,1,1,0.612245,1,0.578947368,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
1,0,110.0,8,0,35,0,1,0,1,0.666667,0,0.428571429,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1,0.36
0,0,0.0,0,2,35,1,0,0,1,0.4375,0,0.380952381,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
1,0,0.0,0,2,35,1,0,0,1,0.45,0,0.0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.01
1,0,0.0,0,2,35,1,1,0,1,0.826087,0,0.0,3,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.28
1,0,0.0,5,1,35,1,1,0,1,0.941176,0,0.0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.04
1,0,10.0,4,0,35,1,0,0,1,0.285714,0,0.0,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,0.22
1,0,10.0,4,0,35,1,1,0,1,0.826087,0,0.378378378,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.16
0,0,0.0,0,2,35,0,0,1,1,0.27907,1,0.5,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.615
0,0,0.0,0,2,35,0,1,1,1,0.571429,1,0.636363636,3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,0.39
1,0,10.0,8,0,35,1,1,0,1,0.827586,0,0.292682927,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.04
0,0,0.0,2,2,1,1,0,1,1,0.428571,1,0.814814815,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.04
1,0,0.0,1,2,35,0,1,0,1,0.8125,0,0.0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.08
1,0,10.0,4,0,35,1,0,1,1,0.0,1,0.588235294,3,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.03
0,0,0.0,0,2,35,1,0,0,1,0.439024,0,0.325581395,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.65
